id,username,date,time,tweet,user_id,timezone,mentions,hashtags,replies_count,likes_count
1311402440227467270,kpmg,2020-09-30,20:28:01,"2020 illustrative disclosures and disclosure checklist, including a supplement on accounting for #COVID19 – out now  https://t.co/jeZPatlGDH #IFRS",267939430,+0000,[],"['covid19', 'ifrs']",0,16
1311289862092468224,kpmg,2020-09-30,13:00:40,What are the challenges of embedding security in agile development?  Find out in our latest article:  https://t.co/lH2DzRtHg1,267939430,+0000,[],[],0,10
1311022691038658562,kpmg,2020-09-29,19:19:01,Asset managers have proven resiliency and must now get fit for the future. Is your organization prepared? Learn more:  https://t.co/f2mUda240R,267939430,+0000,[],[],0,14
1310957708066074629,kpmg,2020-09-29,15:00:48,Cyber-security: The attack surface now includes the kitchen table. Do you know how to keep your company safe? #CIOsurvey  https://t.co/nI6tZRFxgG  https://t.co/sCWJXxUDRp,267939430,+0000,[],['ciosurvey'],1,16
1309223341287501825,kpmg,2020-09-24,20:09:03,COVID-19 is likely to change the demand for office space as employees and employers embrace virtual working - find out more about commercial #realestate in the new reality.  https://t.co/5MzQFWATp0  https://t.co/WmE3ylhptd,267939430,+0000,[],['realestate'],0,22
1309130673429639169,kpmg,2020-09-24,14:00:49,"Big techs and platform companies remained active in the fintech space in the first half of 2020, while corporates double down on fintech investments amid COVID-19. Read more in our #fintechpulse analysis:  https://t.co/OxCkcb8G5Z",267939430,+0000,[],['fintechpulse'],1,10
1309115658576236551,kpmg,2020-09-24,13:01:09,Read more in this year's #CEOoutlook report:  https://t.co/o175T5YuWF  https://t.co/6vzaLTsiy4,267939430,+0000,[],['ceooutlook'],1,12
1308493784397877250,kpmg,2020-09-22,19:50:03,Learn how digital leaders are outpacing their competitors in delivering real business results. #CIOsurvey  https://t.co/nI6tZRFxgG  https://t.co/cLixeTuIyG,267939430,+0000,[],['ciosurvey'],1,5
1308466241435205633,kpmg,2020-09-22,18:00:36,"How are #GeopoliticalFaceOffs transforming purpose, productivity and market economics? Learn more:  https://t.co/dfFESUMIRa",267939430,+0000,[],['geopoliticalfaceoffs'],1,5
1308406988796309504,kpmg,2020-09-22,14:05:09,"The World Economic Forum, working with Bank of America and Big 4 release set of universal #ESG metrics &amp; disclosures to measure stakeholder capitalism regardless of industry or region.  Learn more about KPMG’s support in the initiative:  https://t.co/NvqVwVPyyX",267939430,+0000,[],['esg'],0,14
1308390778608197632,kpmg,2020-09-22,13:00:45,The COVID-19 crisis is asking hard questions of CEOs – testing their personal resilience and the resilience of their organization. Learn more in this year's #CEOoutlook  https://t.co/HrxY7jBunU,267939430,+0000,[],['ceooutlook'],0,6
1307001599160655873,kpmg,2020-09-18,17:00:38,"In the midst of both an economic and humanitarian crisis, CEOs are putting people first: their employees, their customers and society as a whole. Read more in the full #CEOoutlook:  https://t.co/HrxY7jBunU  https://t.co/zmFY634o4C",267939430,+0000,[],['ceooutlook'],1,18
1306986655426007040,kpmg,2020-09-18,16:01:15,“We knew racial injustice was something we needed to talk about because we’re not going to accept it.” Learn more in this year's #CEOoutlook:  https://t.co/chcU5cwF27 @hansvestberg  https://t.co/sNyfrR1g9V,267939430,+0000,"[{'screen_name': 'hansvestberg', 'name': 'hans vestberg', 'id': '126306707'}]",['ceooutlook'],1,25
1306971434556829697,kpmg,2020-09-18,15:00:47,“You cannot ask your people to do something that you yourself are not prepared to do.” Learn more in this year's #CEOoutlook:  https://t.co/gPrtYMbnEY  https://t.co/OamaIR6q7L,267939430,+0000,[],['ceooutlook'],0,26
1306941234930429953,kpmg,2020-09-18,13:00:46,"""CEOs are prioritizing efforts across the ESG agenda as a real business imperative, with Societal actions coming up alongside the Environmental plans."" #CEOoutlook  https://t.co/O7K7ulceLP  https://t.co/CmbF2iHwt3",267939430,+0000,[],['ceooutlook'],0,19
1306941224931262464,kpmg,2020-09-18,13:00:44,"""CEOs are prioritizing efforts across the ESG agenda as a real business imperative, with Societal actions coming up alongside the Environmental plans."" #CEOoutlook  https://t.co/HrxY7jBunU  https://t.co/PIbtxV6zEL",267939430,+0000,[],['ceooutlook'],0,8
1306654317202542594,kpmg,2020-09-17,18:00:40,Cyber risk remains in the top 5 threats to corporate growth. KPMG's Akhilesh Tuteja shares his views on #cybersecurity in the new reality. #CEOoutlook  https://t.co/nAGXhpjzor,267939430,+0000,[],"['cybersecurity', 'ceooutlook']",0,18
1306639255150702594,kpmg,2020-09-17,17:00:49,"""CEOs recognize that losing key employees and attracting specialized talent can have a critical impact on future business performance."" Learn more in our #CEOoutlook:  https://t.co/HrxY7jBunU  https://t.co/P3jWRbEICk",267939430,+0000,[],['ceooutlook'],0,22
1306624348950802434,kpmg,2020-09-17,16:01:35,“We are at a moment in history where leaders need to step up.” Read more in this year's #CEOoutlook:  https://t.co/RbSeIn1gM9 @Salsanogroup  https://t.co/IbkBpwI2wT,267939430,+0000,"[{'screen_name': 'salsanogroup', 'name': 'salsano group', 'id': '914149180213485568'}]",['ceooutlook'],0,11
1306621235367997440,kpmg,2020-09-17,15:49:13,"KPMG International announces Carl Carande to become the Global Head of Advisory effective October 1st, succeeding Mark Goodburn who successfully led the Global Advisory function for nearly 10 years. Read more:  https://t.co/NkXj5eBUHB  https://t.co/30DgByoCAk",267939430,+0000,[],[],0,24
